,Cell.line.name,Drug.name,IC50,A1BG,A1CF,A2M,A2ML1,A3GALT2,A4GALT,A4GNT,AAAS,AACS,AACSP1,AADAC,AADACL2,AADACL3,AADACL4,AADAT,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARD,AARS1,AARS2,AASDH
1130,CAL-54,IC-87114,3.779743578,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1131,CAL-54,AS601245,2.79074645,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1132,CAL-54,GSK1059615,-0.465354374,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1133,CAL-54,JQ1,2.551254046,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1134,CAL-54,Veliparib,2.761186833,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1135,CAL-54,NU7441,1.798683073,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1136,CAL-54,Alisertib,1.79531222,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1137,CAL-54,Tanespimycin,0.852762968,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1138,CAL-54,AZD3514,2.785272109,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1139,CAL-54,Tipifarnib,2.107448947,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1140,CAL-54,Talazoparib,2.530381346,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1141,CAL-54,Kobe2602,4.386996347,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1142,CAL-54,ZSTK474,1.416378393,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1143,CAL-54,RAF_9304,2.78073021,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1144,CAL-54,TPCA-1,1.52226749,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1145,CAL-54,Gemcitabine,-4.675051008,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1146,CAL-54,AZD6482,-0.034504248,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1147,CAL-54,OSI-027,3.056815486,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1148,CAL-54,CP724714,5.156729786,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1149,CAL-54,SB216763,3.36677772,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1150,CAL-54,RO-3306,4.442668171,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1151,CAL-54,AZD6094,3.611538034,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1152,CAL-54,XMD15-27,5.159531878,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1153,CAL-54,AZD2014,-0.431077834,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1154,CAL-54,Fulvestrant,4.672935655,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1155,CAL-54,GSK1070916,1.963778225,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1156,CAL-54,FMK,5.510629562,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1157,CAL-54,IAP_7638,4.997832395,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1158,CAL-54,Pictilisib,-0.531554826,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1159,CAL-54,Doramapimod,4.004731598,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1160,CAL-54,A-83-01,3.557062173,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1161,CAL-54,Vismodegib,5.019819361,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1162,CAL-54,AZD5582,4.997832395,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1163,CAL-54,SB590885,4.383834844,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1164,CAL-54,AZD1208,4.372854888,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1165,CAL-54,JNK-9L,-0.342688934,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1166,CAL-54,XAV939,3.088192812,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1167,CAL-54,CCT-018159,2.823931684,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1168,CAL-54,VX-702,1.914246664,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1169,CAL-54,AT-7519,2.894675726,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1170,CAL-54,Gefitinib,-1.130999917,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1171,CAL-54,Afatinib,-1.233024516,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1172,CAL-54,PF-4708671,3.816312272,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1173,CAL-54,BMS-754807,1.535868119,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1174,CAL-54,AS605240,3.194460069,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1175,CAL-54,THZ-2-49,0.513709232,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1176,CAL-54,Olaparib,3.91891885,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1177,CAL-54,FEN1_3940,1.917494778,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1178,CAL-54,UNC1215,2.695247302,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1179,CAL-54,CP466722,1.563653853,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1180,CAL-54,Navitoclax,2.340162436,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1181,CAL-54,XMD13-2,4.501978711,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1182,CAL-54,Ponatinib,0.123036822,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1183,CAL-54,BIBF-1120,1.560393092,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1184,CAL-54,Nilotinib,3.485682122,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1185,CAL-54,BPTES,2.641162575,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1186,CAL-54,Avagacestat,5.138951741,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1187,CAL-54,LFM-A13,2.572351845,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1188,CAL-54,Vinblastine,-2.614771024,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1189,CAL-54,Nutlin-3a (-),1.420625684,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1190,CAL-54,FGFR_0939,2.991371747,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1191,CAL-54,Fedratinib,2.217354793,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1192,CAL-54,Linsitinib,1.63228523,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1193,CAL-54,Afatinib,2.53916098,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1194,CAL-54,Trametinib,-0.316136495,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1195,CAL-54,KIN001-270,5.00428344,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1196,CAL-54,Etoposide,2.321169218,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1197,CAL-54,FR-180204,5.671974883,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1198,CAL-54,Avagacestat,2.859323699,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1199,CAL-54,AZD7762,0.181787707,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1200,CAL-54,QL-XI-92,5.135802928,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1201,CAL-54,Omipalisib,-0.762141314,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1202,CAL-54,Trichostatin A,-1.163653659,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1203,CAL-54,AZD4877,-2.576786121,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1204,CAL-54,GW-2580,5.312434673,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1205,CAL-54,DMOG,6.734058427,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1206,CAL-54,Docetaxel,-3.131997173,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1207,CAL-54,KU-60019,2.857542207,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1208,CAL-54,SGC0946,1.995701053,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1209,CAL-54,YK-4-279,1.4546055,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1210,CAL-54,Vorinostat,1.499748516,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1211,CAL-54,Temozolomide,6.085758141,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1212,CAL-54,AZD5438,0.359552406,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1213,CAL-54,MCT4_1422,4.993445549,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1214,CAL-54,Refametinib,1.24513655,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1215,CAL-54,AT7867,2.768373979,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1216,CAL-54,Pemetrexed,4.144227945,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1217,CAL-54,AZD8931,1.148569885,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1218,CAL-54,OSI-930,5.15907199,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1219,CAL-54,Lenalidomide,3.516991214,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1220,CAL-54,JAK1_3715,3.806544279,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1221,CAL-54,ICL1100013,3.662942543,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1222,CAL-54,Masitinib,5.300296892,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1223,CAL-54,Bosutinib,0.248028655,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1224,CAL-54,Daporinad,0.686770466,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1225,CAL-54,Luminespib,-0.222980914,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1226,CAL-54,(5Z)-7-Oxozeaenol,0.09204167,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1227,CAL-54,NSC-207895,4.605800385,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1228,CAL-54,FGFR_3831,3.372829294,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1229,CAL-54,AKT inhibitor VIII,1.056735727,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1230,CAL-54,PLX-4720,3.53052219,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1231,CAL-54,THZ-2-102-1,-0.670172025,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1232,CAL-54,Apitolisib,-0.736796486,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1233,CAL-54,Cytarabine,-0.348693517,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1234,CAL-54,Sepantronium bromide,1.342828365,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1235,CAL-54,Lestaurtinib,-1.712294784,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1236,CAL-54,PHA-793887,4.750486767,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1237,CAL-54,Dyrk1b_0191,0.935653376,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1238,CAL-54,SNX-2112,2.043510267,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1239,CAL-54,YM201636,1.739834458,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1240,CAL-54,GSK690693,5.139158169,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1241,CAL-54,PI-103,3.924928479,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
1242,CAL-54,Tenovin-6,1.976257525,3.887,3.124,2.908,2.79,3.328,3.931,3.172,4.787,8.327,3.438,2.806,2.724,3.185,2.974,4.134,8.514,7.672,7.025,9.006,3.222,6.546,3.186,8.282,4.944,7.337
